Community	Subject	Topic	Room	Channel	Source	Target	Time	Finish Time	Duration	Event Type	Event
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	Ayanna529	0:00:26	18:02.2		system	2013-03-13 13:18:02.177 - JSCcrews620 -> joins the room
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Nyamekye Ghanian Queen	JSCcrews620	0:00:15	18:18.1		system	2013-03-13 13:18:18.140 - Nyamekye Ghanian Queen -> joins the room
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	gabyyy_xoxo	Nyamekye Ghanian Queen	0:01:06	19:25.1		system	2013-03-13 13:19:25.111 - gabyyy_xoxo -> joins the room
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	gabyyy_xoxo	0:00:10	22:05.7	0:00:10	chat	2013-03-13 13:22:05.732 - JSCcrews620 -> we could do alphabetical order
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Ayanna529	JSCcrews620	0:00:05	22:18.4	0:00:05	chat	2013-03-13 13:22:18.425 - Ayanna529 -> Good Thinking girl. :)
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	gabyyy_xoxo	Ayanna529	0:00:08	22:36.7	0:00:08	awareness	2013-03-13 13:22:36.712 - gabyyy_xoxo -> [fully erased the chat message]
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Ayanna529	gabyyy_xoxo	0:00:15	23:39.9	0:00:15	chat	2013-03-13 13:23:39.864 - Ayanna529 -> I'm first, Than Jaki, Than Gabu Than Nyamekye.
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Ayanna529	Ayanna529	0:00:02	23:44.3	0:00:02	chat	2013-03-13 13:23:44.302 - Ayanna529 -> Gaby*
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Ayanna529	Ayanna529	0:00:10	24:17.8	0:00:10	chat	2013-03-13 13:24:17.812 - Ayanna529 -> Alphebetical order with last names.
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	Ayanna529	0:00:09	24:22.9	0:00:09	awareness	2013-03-13 13:24:22.885 - JSCcrews620 -> [fully erased the chat message]
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:00	24:24.1	0:00:00	chat	2013-03-13 13:24:24.076 - JSCcrews620 -> kk
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Nyamekye Ghanian Queen	JSCcrews620	0:00:00	24:26.6	0:00:00	chat	2013-03-13 13:24:26.633 - Nyamekye Ghanian Queen -> okay
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	gabyyy_xoxo	Nyamekye Ghanian Queen	0:00:01	24:31.3	0:00:01	chat	2013-03-13 13:24:31.253 - gabyyy_xoxo -> kaay
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Ayanna529	gabyyy_xoxo	0:00:17	26:20.7	0:00:17	chat	2013-03-13 13:26:20.667 - Ayanna529 ->  I'm the timer.
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	Ayanna529	0:00:04	26:11.6	0:00:04	chat	2013-03-13 13:26:11.585 - JSCcrews620 -> i'm controller
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Nyamekye Ghanian Queen	JSCcrews620	0:00:06	26:17.7	0:00:06	chat	2013-03-13 13:26:17.708 - Nyamekye Ghanian Queen -> So i am the summarizer
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	gabyyy_xoxo	Nyamekye Ghanian Queen	0:00:08	26:30.9	0:00:08	chat	2013-03-13 13:26:30.852 - gabyyy_xoxo -> im the facilitator
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Nyamekye Ghanian Queen	gabyyy_xoxo	0:00:20	26:55.0	0:00:20	awareness	2013-03-13 13:26:55.012 - Nyamekye Ghanian Queen -> [fully erased the chat message]
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Ayanna529	Nyamekye Ghanian Queen	0:00:08	26:46.8	0:00:08	chat	2013-03-13 13:26:46.793 - Ayanna529 -> Alright let's get started.
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	gabyyy_xoxo	Ayanna529	0:00:01	26:46.1	0:00:01	awareness	2013-03-13 13:26:46.114 - gabyyy_xoxo -> [fully erased the chat message]
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	gabyyy_xoxo	0:00:03	26:56.7	0:00:03	chat	2013-03-13 13:26:56.711 - JSCcrews620 -> so then i go?
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Nyamekye Ghanian Queen	JSCcrews620	0:00:01	27:00.6	0:00:01	chat	2013-03-13 13:27:00.574 - Nyamekye Ghanian Queen -> Yes
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Ayanna529	Nyamekye Ghanian Queen	0:00:01	27:03.8	0:00:01	chat	2013-03-13 13:27:03.783 - Ayanna529 -> Yes.
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	Ayanna529	0:00:01	27:05.3		Geogebra:GeoGebra	2013-03-13 13:27:05.271 - JSCcrews620 -> tool changed to Move
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:03	27:08.6		Geogebra:GeoGebra	2013-03-13 13:27:08.574 - JSCcrews620 -> tool changed to New Point
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:01	27:09.8		Geogebra:GeoGebra	2013-03-13 13:27:09.816 - JSCcrews620 -> added point:Point A
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:07	27:17.5		Geogebra:GeoGebra	2013-03-13 13:27:17.514 - JSCcrews620 -> added point:Point B
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:12	27:29.6		Geogebra:GeoGebra	2013-03-13 13:27:29.606 - JSCcrews620 -> tool changed to Move
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Ayanna529	JSCcrews620	0:00:25	27:57.6	0:00:25	chat	2013-03-13 13:27:57.599 - Ayanna529 -> Each part should take about 10-12 minutes.
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	Ayanna529	0:0:-23	27:34.1		Geogebra:GeoGebra	2013-03-13 13:27:34.120 - JSCcrews620 -> updated Point B
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:09	27:43.4		Geogebra:GeoGebra	2013-03-13 13:27:43.409 - JSCcrews620 -> tool changed to Line through Two Points
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:02	27:45.6		Geogebra:GeoGebra	2013-03-13 13:27:45.644 - JSCcrews620 -> tool changed to Segment between Two Points
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:01	27:47.6		Geogebra:GeoGebra	2013-03-13 13:27:47.588 - JSCcrews620 -> added segment a
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:06	27:53.9		Geogebra:GeoGebra	2013-03-13 13:27:53.925 - JSCcrews620 -> tool changed to New Point
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:00	27:54.5		Geogebra:GeoGebra	2013-03-13 13:27:54.524 - JSCcrews620 -> tool changed to Move
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:04	27:58.6		Geogebra:GeoGebra	2013-03-13 13:27:58.633 - JSCcrews620 -> updated Point B
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:03	28:02.6		Geogebra:GeoGebra	2013-03-13 13:28:02.599 - JSCcrews620 -> tool changed to Move Graphics View
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:05	28:10.3	0:00:05	chat	2013-03-13 13:28:10.305 - JSCcrews620 -> ok facilitator
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	gabyyy_xoxo	JSCcrews620	0:00:06	28:27.6	0:00:06	chat	2013-03-13 13:28:27.630 - gabyyy_xoxo -> i don't see what you did
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Ayanna529	gabyyy_xoxo	0:00:13	28:49.3	0:00:13	chat	2013-03-13 13:28:49.266 - Ayanna529 -> You don't see any points and a line segment?
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	Ayanna529	0:00:11	29:00.6		Geogebra:GeoGebra	2013-03-13 13:29:00.554 - JSCcrews620 -> tool changed to Move
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:02	29:03.2		Geogebra:GeoGebra	2013-03-13 13:29:03.233 - JSCcrews620 -> updated group of objects A,B
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	gabyyy_xoxo	JSCcrews620	0:00:03	29:09.0	0:00:03	chat	2013-03-13 13:29:09.039 - gabyyy_xoxo -> nvm i found it!
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	gabyyy_xoxo	0:0:-2	29:06.1		Geogebra:GeoGebra	2013-03-13 13:29:06.145 - JSCcrews620 -> updated Point A
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:02	29:08.9		Geogebra:GeoGebra	2013-03-13 13:29:08.935 - JSCcrews620 -> tool changed to Move Graphics View
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	gabyyy_xoxo	JSCcrews620	0:00:36	29:46.4	0:00:36	chat	2013-03-13 13:29:46.444 - gabyyy_xoxo -> so what was the difference between moving Point A and point B both before and after they were part of a line segment?
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Ayanna529	gabyyy_xoxo	0:00:03	29:15.4	0:00:03	chat	2013-03-13 13:29:15.421 - Ayanna529 -> Alright. 
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	Ayanna529	0:00:10	29:27.7	0:00:10	awareness	2013-03-13 13:29:27.738 - JSCcrews620 -> [fully erased the chat message]
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:16	30:01.2	0:00:16	awareness	2013-03-13 13:30:01.181 - JSCcrews620 -> [fully erased the chat message]
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:28	31:03.6	0:00:28	awareness	2013-03-13 13:31:03.630 - JSCcrews620 -> [fully erased the chat message]
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Nyamekye Ghanian Queen	JSCcrews620	0:00:55	32:02.1	0:00:55	chat	2013-03-13 13:32:02.142 - Nyamekye Ghanian Queen -> when it was just points the point moved freely and they were not connected at all. But when we put a line segment between them both of the points moved together in unison
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	Nyamekye Ghanian Queen	0:0:-54	31:07.6		Geogebra:GeoGebra	2013-03-13 13:31:07.609 - JSCcrews620 -> tool changed to Move
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Ayanna529	JSCcrews620	0:01:28	32:53.1	0:01:28	chat	2013-03-13 13:32:53.128 - Ayanna529 -> When They were just points they could move where ever they would like and not that they are apart of a line segment , they are connected together. The further apart you move a point the longer the  segment and the closer you move the points together the smallet the segment gets.
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	Ayanna529	0:-1:-24	31:28.4		Geogebra:GeoGebra	2013-03-13 13:31:28.439 - JSCcrews620 -> updated Point A
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:01:04	32:41.1	0:01:04	chat	2013-03-13 13:32:41.059 - JSCcrews620 -> when you move the points as a segment, they stay a segment no matter which points you move. When they weren't a segment they moved separately because there was nothin connecting them.
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:0:-12	32:28.5		Geogebra:GeoGebra	2013-03-13 13:32:28.495 - JSCcrews620 -> tool changed to Move Graphics View
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Nyamekye Ghanian Queen	JSCcrews620	0:00:08	33:35.0	0:00:08	chat	2013-03-13 13:33:34.972 - Nyamekye Ghanian Queen -> awesome 
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	Nyamekye Ghanian Queen	0:00:03	33:30.9	0:00:03	chat	2013-03-13 13:33:30.852 - JSCcrews620 -> so number 5
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Ayanna529	JSCcrews620	0:00:07	33:38.3	0:00:07	chat	2013-03-13 13:33:38.316 - Ayanna529 -> Jaki, now do number five please.
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	Ayanna529	0:00:56	34:35.3		Geogebra:GeoGebra	2013-03-13 13:34:35.259 - JSCcrews620 -> tool changed to Move
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:01	34:36.9		Geogebra:GeoGebra	2013-03-13 13:34:36.903 - JSCcrews620 -> tool changed to New Point
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:04	34:41.1		Geogebra:GeoGebra	2013-03-13 13:34:41.069 - JSCcrews620 -> added point:Point C
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:00	34:41.8		Geogebra:GeoGebra	2013-03-13 13:34:41.823 - JSCcrews620 -> added point:Point D
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:01	34:43.1		Geogebra:GeoGebra	2013-03-13 13:34:43.133 - JSCcrews620 -> tool changed to Segment between Two Points
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:01	34:44.9		Geogebra:GeoGebra	2013-03-13 13:34:44.862 - JSCcrews620 -> tool changed to Segment between Two Points
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:01	34:46.7		Geogebra:GeoGebra	2013-03-13 13:34:46.672 - JSCcrews620 -> added segment b
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:14	35:01.3		Geogebra:GeoGebra	2013-03-13 13:35:01.286 - JSCcrews620 -> tool changed to Move Graphics View
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:01	35:04.8	0:00:01	chat	2013-03-13 13:35:04.776 - JSCcrews620 -> ok gaby
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	gabyyy_xoxo	JSCcrews620	0:00:19	35:28.4	0:00:19	chat	2013-03-13 13:35:28.380 - gabyyy_xoxo -> state the difference between the way you made segmaent AB and segment CD
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Ayanna529	gabyyy_xoxo	0:00:20	35:31.0	0:00:20	chat	2013-03-13 13:35:31.032 - Ayanna529 -> Girlies, we have about 4-5 minutes left on this part.
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	Ayanna529	0:00:01	35:34.9	0:00:01	chat	2013-03-13 13:35:34.912 - JSCcrews620 -> kk ayanna
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Nyamekye Ghanian Queen	JSCcrews620	0:00:02	35:37.7	0:00:02	chat	2013-03-13 13:35:37.685 - Nyamekye Ghanian Queen -> okay 
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	gabyyy_xoxo	Nyamekye Ghanian Queen	0:00:00	35:45.0	0:00:00	chat	2013-03-13 13:35:45.019 - gabyyy_xoxo -> kaaay
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	gabyyy_xoxo	0:00:02	35:47.3		Geogebra:GeoGebra	2013-03-13 13:35:47.349 - JSCcrews620 -> tool changed to Move
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:06	35:53.6		Geogebra:GeoGebra	2013-03-13 13:35:53.603 - JSCcrews620 -> tool changed to Segment between Two Points
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:01	35:55.1		Geogebra:GeoGebra	2013-03-13 13:35:55.118 - JSCcrews620 -> tool changed to Segment between Two Points
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:00	35:55.4		Geogebra:GeoGebra	2013-03-13 13:35:55.378 - JSCcrews620 -> added point:Point C
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:00	35:56.0		Geogebra:GeoGebra	2013-03-13 13:35:56.031 - JSCcrews620 -> added point:Point D
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:00	35:56.1		Geogebra:GeoGebra	2013-03-13 13:35:56.118 - JSCcrews620 -> updated Point C
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:00	35:56.1		Geogebra:GeoGebra	2013-03-13 13:35:56.124 - JSCcrews620 -> added segment b
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:00:01	35:57.4		Geogebra:GeoGebra	2013-03-13 13:35:57.399 - JSCcrews620 -> tool changed to Move Graphics View
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	JSCcrews620	JSCcrews620	0:01:25	37:24.8	0:01:25	chat	2013-03-13 13:37:24.848 - JSCcrews620 -> the difference between the two is the fact that with segment AB i creted two points first (points A and B) n with segment  CD i used the segment between two points tool to create both the points and the segment.
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Ayanna529	JSCcrews620	0:00:22	36:29.6	0:00:22	chat	2013-03-13 13:36:29.579 - Ayanna529 -> Does Jaki only answer since she is the controller and knows how she did it? 
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Nyamekye Ghanian Queen	Ayanna529	0:00:03	36:16.9	0:00:03	awareness	2013-03-13 13:36:16.879 - Nyamekye Ghanian Queen -> [fully erased the chat message]
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Nyamekye Ghanian Queen	Nyamekye Ghanian Queen	0:00:04	36:36.8	0:00:04	chat	2013-03-13 13:36:36.783 - Nyamekye Ghanian Queen -> i think so
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	gabyyy_xoxo	Nyamekye Ghanian Queen	0:00:04	36:38.4	0:00:04	chat	2013-03-13 13:36:38.357 - gabyyy_xoxo -> yeah thats what i was thinking
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Ayanna529	gabyyy_xoxo	0:00:07	36:46.3	0:00:07	chat	2013-03-13 13:36:46.335 - Ayanna529 -> Alright. Gracias.
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	gabyyy_xoxo	Ayanna529	0:00:44	37:46.6	0:00:44	awareness	2013-03-13 13:37:46.624 - gabyyy_xoxo -> [fully erased the chat message]
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Ayanna529	gabyyy_xoxo	0:00:05	37:12.3	0:00:05	awareness	2013-03-13 13:37:12.275 - Ayanna529 -> [fully erased the chat message]
Spring 2013 Whitehead	Dynamic Geometry	Topic 05	Session 5_1	CID:1362920846354	Ayanna529	Ayanna529	0:00:07	37:21.1	0:00:07	chat	2013-03-13 13:37:21.132 - Ayanna529 -> 2-3 more minutes.
